ID	mol_weight[kDa]
Solyc01g103420.4.1	55.238
Solyc01g103430.4.1	47.895
Solyc01g103440.3.1	54.768
Solyc01g103450.3.1	74.896
Solyc01g103460.2.1	24.817
Solyc01g103470.2.1	20.829
Solyc01g103480.3.1	57.813
Solyc01g103490.3.1	67.322
Solyc01g103500.4.1	17.110
Solyc01g103510.4.1	50.588
Solyc01g103530.3.1	109.651
Solyc01g103540.3.1	61.494
Solyc01g103550.1.1	35.839
Solyc01g103560.3.1	43.385
Solyc01g103570.3.1	64.156
Solyc01g103580.3.1	24.244
Solyc01g103590.4.1	25.028
Solyc01g103595.1.1	15.335
Solyc01g103610.4.1	73.727
Solyc01g103620.4.1	27.265
Solyc01g103630.4.1	24.336
Solyc01g103640.4.1	40.069
Solyc01g103650.3.1	49.453
Solyc01g103660.4.1	61.811
Solyc01g103670.4.1	59.717
Solyc01g103680.3.1	55.785
Solyc01g103690.4.1	166.229
Solyc01g103700.3.1	24.744
Solyc01g103710.4.1	26.967
Solyc01g103720.4.1	65.253
Solyc01g103750.4.1	51.465
Solyc01g103760.3.1	38.261
Solyc01g103770.3.1	11.440
Solyc01g103780.4.1	49.228
Solyc01g103790.3.1	7.868
Solyc01g103800.3.1	15.112
Solyc01g150154.1.1	23.281
Solyc01g150155.1.1	24.807
Solyc01g103810.1.1	13.144
Solyc01g103820.1.1	10.362
Solyc01g103830.1.1	24.492
Solyc01g103840.1.1	9.530
Solyc01g103850.4.1	39.738
Solyc01g103860.4.1	47.874
Solyc01g103870.1.1	14.435
Solyc01g103873.1.1	42.768
Solyc01g103875.1.1	41.449
Solyc01g103877.1.1	48.060
Solyc01g103890.3.1	49.109
Solyc01g103900.2.1	19.746
Solyc01g103910.1.1	77.538
Solyc01g103920.3.1	14.949
Solyc01g103930.3.1	66.948
Solyc01g103940.3.1	41.592
Solyc01g103950.4.1	58.573
Solyc01g103960.3.1	131.856
Solyc01g103970.4.1	26.532
Solyc01g103980.4.1	35.264
Solyc01g103990.3.1	131.497
Solyc01g104000.3.1	65.520
Solyc01g104010.2.1	37.854
Solyc01g104020.2.1	18.304
Solyc01g104030.3.1	95.571
Solyc01g104040.4.1	187.414
Solyc01g104050.4.1	71.445
Solyc01g104060.3.1	45.617
Solyc01g104070.3.1	115.191
Solyc01g104080.4.1	32.607
Solyc01g104090.4.1	69.827
Solyc01g104100.3.1	38.876
Solyc01g104110.4.1	41.303
Solyc01g104130.4.1	48.891
Solyc01g104140.3.1	88.024
Solyc01g104150.4.1	5.913
Solyc01g104160.4.1	34.010
Solyc01g104170.3.1	37.148
Solyc01g104180.2.1	33.769
Solyc01g104190.2.1	17.026
Solyc01g104200.4.1	48.832
Solyc01g104220.3.1	23.930
Solyc01g104230.4.1	39.753
Solyc01g104240.3.1	50.215
Solyc01g104250.4.1	37.299
Solyc01g104260.3.1	34.927
Solyc01g104270.4.1	57.225
Solyc01g104280.2.1	30.913
Solyc01g104290.3.1	34.024
Solyc01g104300.3.1	93.535
Solyc01g104310.3.1	50.103
Solyc01g104320.4.1	24.731
Solyc01g104330.1.1	5.941
Solyc01g104340.2.1	27.898
Solyc01g104350.3.1	43.583
Solyc01g104360.1.1	4.829
Solyc01g104370.4.1	11.321
Solyc01g104380.3.1	13.151
Solyc01g104390.2.1	12.920
Solyc01g104400.3.1	13.019
Solyc01g104410.4.1	53.495
Solyc01g104420.1.1	8.369
Solyc01g104430.3.1	13.947
Solyc01g150156.1.1	34.162
Solyc01g150157.1.1	25.954
Solyc01g150158.1.1	6.982
Solyc01g150159.1.1	17.029
Solyc01g150160.1.1	14.380
Solyc01g150161.1.1	15.205
Solyc01g150162.1.1	10.012
Solyc01g104440.1.1	3.434
Solyc01g104443.1.1	19.662
Solyc01g104447.1.1	13.132
Solyc01g104460.4.1	30.721
Solyc01g104470.3.1	26.464
Solyc01g104480.4.1	58.588
Solyc01g104490.3.1	241.065
Solyc01g104500.2.1	27.903
Solyc01g104510.3.1	48.316
Solyc01g104520.3.1	19.515
Solyc01g150163.1.1	9.844
Solyc01g104530.3.1	73.539
Solyc01g104540.3.1	57.257
Solyc01g104550.3.1	52.984
Solyc01g104560.3.1	48.154
Solyc01g104570.4.1	65.578
Solyc01g104580.3.1	24.640
Solyc01g104590.3.1	44.407
Solyc01g104595.1.1	9.458
Solyc01g104600.4.1	22.576
Solyc01g104620.4.1	6.480
Solyc01g104630.3.1	69.788
Solyc01g104640.3.1	94.027
Solyc01g104650.3.1	32.080
Solyc01g104660.3.1	44.312
Solyc01g104670.3.1	47.794
Solyc01g104680.4.1	25.160
Solyc01g150164.1.1	7.821
Solyc01g104700.4.1	25.160
Solyc01g104710.3.1	7.981
Solyc01g104720.3.1	7.933
Solyc01g150165.1.1	9.248
Solyc01g104740.3.1	16.033
Solyc01g104750.4.1	42.820
Solyc01g104760.2.1	43.916
Solyc01g104770.4.1	41.670
Solyc01g104780.3.1	22.394
Solyc01g104790.4.1	55.132
Solyc01g104800.2.1	21.732
Solyc01g104810.2.1	22.477
Solyc01g104820.4.1	22.899
Solyc01g104830.2.1	22.533
Solyc01g104840.4.1	24.653
Solyc01g104850.3.1	54.656
Solyc01g104860.3.1	37.855
Solyc01g104870.3.1	65.145
Solyc01g104880.3.1	72.452
Solyc01g104890.4.1	9.773
Solyc01g104900.3.1	22.851
Solyc01g104910.3.1	66.743
Solyc01g104920.3.1	76.023
Solyc01g104930.3.1	11.268
Solyc01g104940.2.1	35.687
Solyc01g104950.4.1	90.546
Solyc01g104970.3.1	68.259
Solyc01g104980.4.1	52.262
Solyc01g104990.4.1	28.580
Solyc01g105000.3.1	19.712
Solyc01g105010.3.1	18.669
Solyc01g105020.3.1	113.092
Solyc01g105030.3.1	27.253
Solyc01g105035.1.1	9.773
Solyc01g105040.3.1	48.628
Solyc01g105050.3.1	27.470
Solyc01g105060.3.1	24.874
Solyc01g105070.3.1	35.955
Solyc01g105080.2.1	72.159
Solyc01g105090.3.1	43.686
Solyc01g105100.3.1	43.344
Solyc01g105110.1.1	5.809
Solyc01g105120.4.1	73.974
Solyc01g105130.4.1	19.128
Solyc01g105140.3.1	30.015
Solyc01g105150.4.1	96.076
Solyc01g105160.4.1	101.936
Solyc01g105180.3.1	44.998
Solyc01g105190.4.1	9.677
Solyc01g105200.2.1	18.643
Solyc01g105220.3.1	39.905
Solyc01g105230.4.1	117.417
Solyc01g105240.3.1	41.737
Solyc01g105250.1.1	11.656
Solyc01g105260.1.1	16.706
Solyc01g105270.4.1	33.860
Solyc01g105280.3.1	30.954
Solyc01g105290.3.1	45.905
Solyc01g105300.4.1	40.458
Solyc01g105310.3.1	40.313
Solyc01g105320.4.1	40.423
Solyc01g105330.3.1	99.731
Solyc01g105340.4.1	37.664
Solyc01g105350.3.1	55.237
Solyc01g105360.3.1	55.051
Solyc01g105370.4.1	36.812
Solyc01g105380.1.1	6.581
Solyc01g105383.1.1	39.954
Solyc01g105387.1.1	68.766
Solyc01g105410.4.1	31.956
Solyc01g105420.4.1	58.450
Solyc01g105430.4.1	11.793
Solyc01g105440.1.1	8.156
Solyc01g105450.4.1	70.049
Solyc01g105460.4.1	42.604
Solyc01g105470.4.1	8.787
Solyc01g105475.1.1	8.548
Solyc01g105490.4.1	9.008
Solyc01g105500.4.1	65.025
Solyc01g105510.3.1	83.050
Solyc01g105520.3.1	66.510
Solyc01g105530.3.1	8.300
Solyc01g105540.4.1	66.827
Solyc01g105550.1.1	50.255
Solyc01g105560.3.1	59.691
Solyc01g105570.4.1	27.570
Solyc01g105580.1.1	49.214
Solyc01g105590.2.1	50.877
Solyc01g105600.3.1	23.728
Solyc01g105610.1.1	24.840
Solyc01g105620.4.1	42.521
Solyc01g105630.4.1	21.805
Solyc01g105650.4.1	41.643
Solyc01g105660.4.1	40.381
Solyc01g105670.3.1	50.488
Solyc01g105680.4.1	75.558
Solyc01g105690.2.1	33.243
Solyc01g105700.3.1	6.087
Solyc01g105710.3.1	12.055
Solyc01g105720.2.1	46.744
Solyc01g105730.1.1	105.603
Solyc01g105740.1.1	68.804
Solyc01g105750.1.1	16.658
Solyc01g105760.1.1	9.304
Solyc01g105763.1.1	30.890
Solyc01g105767.1.1	40.988
Solyc01g105770.2.1	43.553
Solyc01g105780.4.1	78.869
Solyc01g105790.3.1	32.991
Solyc01g105800.4.1	17.811
Solyc01g105810.4.1	49.610
Solyc01g105820.3.1	27.602
Solyc01g105850.3.1	34.648
Solyc01g105860.3.1	25.825
Solyc01g105870.3.1	70.651
Solyc01g105880.4.1	68.734
Solyc01g105890.3.1	70.944
Solyc01g105900.2.1	62.657
Solyc01g105910.2.1	15.467
Solyc01g105920.3.1	69.122
Solyc01g105930.2.1	11.492
Solyc01g105940.3.1	12.329
Solyc01g105950.3.1	17.364
Solyc01g105960.2.1	42.805
Solyc01g105970.3.1	21.503
Solyc01g105980.3.1	22.622
Solyc01g105990.3.1	77.774
Solyc01g106000.4.1	29.914
Solyc01g106010.3.1	44.284
Solyc01g106020.3.1	68.655
Solyc01g106030.4.1	35.018
Solyc01g106040.3.1	41.204
Solyc01g106050.4.1	90.747
Solyc01g106055.1.1	43.296
Solyc01g106060.3.1	27.517
Solyc01g106070.2.1	22.723
Solyc01g106080.4.1	57.810
Solyc01g106090.3.1	32.364
Solyc01g106100.2.1	36.593
Solyc01g106110.2.1	14.019
Solyc01g106130.1.1	43.366
Solyc01g106140.2.1	48.295
Solyc01g106150.1.1	44.341
Solyc01g106160.3.1	80.089
Solyc01g106170.4.1	17.032
Solyc01g150166.1.1	11.568
Solyc01g150167.1.1	17.102
Solyc01g150168.1.1	4.254
Solyc01g106180.3.1	20.318
Solyc01g106190.4.1	38.603
Solyc01g150169.1.1	22.196
Solyc01g106200.3.1	22.099
Solyc01g106210.3.1	72.969
Solyc01g106220.4.1	140.902
Solyc01g106250.4.1	39.588
Solyc01g106260.3.1	71.876
Solyc01g106270.1.1	18.846
Solyc01g106280.3.1	65.570
Solyc01g106290.3.1	9.218
Solyc01g106300.3.1	7.342
Solyc01g106310.3.1	7.716
Solyc01g106320.2.1	54.070
Solyc01g106330.3.1	67.797
Solyc01g106340.3.1	67.067
Solyc01g106350.4.1	39.372
Solyc01g106360.3.1	66.714
Solyc01g106370.3.1	46.102
Solyc01g106380.2.1	20.215
Solyc01g106390.3.1	60.898
Solyc01g106400.3.1	19.064
Solyc01g106410.3.1	131.392
Solyc01g106420.3.1	58.536
Solyc01g106430.3.1	32.382
Solyc01g106440.3.1	59.441
Solyc01g106450.3.1	34.659
Solyc01g106460.4.1	27.055
Solyc01g106470.3.1	46.954
Solyc01g106480.4.1	38.506
Solyc01g106500.4.1	80.101
Solyc01g106510.2.1	45.109
Solyc01g106520.1.1	41.170
Solyc01g106530.1.1	39.945
Solyc01g106540.4.1	78.090
Solyc01g106550.1.1	14.895
Solyc01g106560.4.1	35.006
Solyc01g106570.3.1	48.341
Solyc01g106575.1.1	11.733
Solyc01g106580.3.1	35.033
Solyc01g106590.4.1	46.825
Solyc01g106600.2.1	17.969
Solyc01g106605.1.1	19.770
Solyc01g106620.2.1	20.123
Solyc01g106640.2.1	18.359
Solyc01g106650.3.1	34.585
Solyc01g106680.4.1	58.219
Solyc01g106690.3.1	47.031
Solyc01g106700.3.1	24.279
Solyc01g106710.1.1	25.105
Solyc01g106720.1.1	23.531
Solyc01g106730.1.1	24.888
Solyc01g106740.4.1	78.384
Solyc01g106750.2.1	85.628
Solyc01g106770.4.1	277.202
Solyc01g106780.3.1	63.709
Solyc01g106790.3.1	24.769
Solyc01g106800.4.1	52.141
Solyc01g106810.4.1	24.942
Solyc01g106820.3.1	64.707
Solyc01g106830.4.1	13.488
Solyc01g106840.2.1	10.730
Solyc01g106850.1.1	4.318
Solyc01g106860.4.1	9.551
Solyc01g106870.4.1	38.192
Solyc01g106880.3.1	37.413
Solyc01g106890.2.1	7.431
Solyc01g106900.3.1	54.969
Solyc01g106910.4.1	21.419
Solyc01g106920.4.1	59.497
Solyc01g106930.3.1	13.238
Solyc01g106940.4.1	33.280
Solyc01g106950.3.1	73.470
Solyc01g106953.1.1	6.759
Solyc01g106955.1.1	13.529
Solyc01g106957.1.1	8.253
Solyc01g106960.2.1	5.376
Solyc01g106963.1.1	14.296
Solyc01g106967.1.1	1.500
Solyc01g106970.3.1	76.263
Solyc01g106980.2.1	122.558
Solyc01g106990.2.1	64.569
Solyc01g107000.3.1	43.539
Solyc01g107010.3.1	76.604
Solyc01g107020.4.1	27.235
Solyc01g107030.3.1	38.076
Solyc01g107040.3.1	41.693
Solyc01g107050.3.1	25.056
Solyc01g107060.2.1	6.395
Solyc01g107070.4.1	33.984
Solyc01g107080.3.1	53.036
Solyc01g107090.2.1	13.254
Solyc01g107100.3.1	13.763
Solyc01g107120.3.1	72.349
Solyc01g107130.4.1	69.806
Solyc01g107140.3.1	36.664
Solyc01g107150.3.1	38.039
Solyc01g107160.3.1	37.747
Solyc01g107170.2.1	32.928
Solyc01g107180.3.1	69.312
Solyc01g107190.3.1	23.707
Solyc01g107200.4.1	47.035
Solyc01g107210.4.1	32.028
Solyc01g107220.2.1	38.992
Solyc01g107230.2.1	7.083
Solyc01g107240.4.1	28.815
Solyc01g107250.3.1	24.113
Solyc01g107260.4.1	97.462
Solyc01g107270.4.1	63.221
Solyc01g107280.3.1	12.924
Solyc01g107290.3.1	31.097
Solyc01g107300.4.1	31.336
Solyc01g107320.3.1	92.479
Solyc01g107330.4.1	19.287
Solyc01g107340.4.1	22.310
Solyc01g107350.3.1	51.280
Solyc01g107360.4.1	91.708
Solyc01g107370.3.1	10.000
Solyc01g107380.3.1	42.031
Solyc01g107390.4.1	67.654
Solyc01g107410.3.1	87.481
Solyc01g107420.2.1	11.916
Solyc01g107430.2.1	24.040
Solyc01g107440.2.1	10.510
Solyc01g107450.4.1	10.389
Solyc01g107460.2.1	31.151
Solyc01g107470.4.1	10.913
Solyc01g107475.1.1	25.033
Solyc01g107490.2.1	26.723
Solyc01g107510.3.1	115.593
Solyc01g107520.3.1	26.044
Solyc01g107530.1.1	7.739
Solyc01g107540.4.1	26.414
Solyc01g107550.3.1	47.814
Solyc01g107560.3.1	54.038
Solyc01g107570.1.1	9.373
Solyc01g107580.4.1	54.277
Solyc01g107590.3.1	38.976
Solyc01g107600.3.1	29.411
Solyc01g107610.4.1	19.452
Solyc01g107620.4.1	25.136
Solyc01g107630.4.1	40.012
Solyc01g107640.3.1	29.963
Solyc01g107650.3.1	84.657
Solyc01g107660.3.1	14.496
Solyc01g107670.2.1	42.900
Solyc01g107680.4.1	7.868
Solyc01g107690.4.1	6.993
Solyc01g107700.4.1	30.083
Solyc01g107710.2.1	44.053
Solyc01g107720.3.1	43.367
Solyc01g107730.3.1	41.791
Solyc01g107740.3.1	26.384
Solyc01g107750.3.1	67.716
Solyc01g107760.4.1	53.804
Solyc01g107780.4.1	54.271
Solyc01g107790.2.1	44.025
Solyc01g107800.4.1	34.766
Solyc01g107810.2.1	54.496
Solyc01g107820.2.1	52.959
Solyc01g107825.1.1	70.442
Solyc01g107850.4.1	12.563
Solyc01g107860.3.1	26.179
Solyc01g107870.3.1	70.177
Solyc01g107880.3.1	124.324
Solyc01g107890.3.1	95.026
Solyc01g107900.3.1	51.177
Solyc01g107910.4.1	31.175
Solyc01g107920.2.1	45.920
Solyc01g107925.1.1	9.203
Solyc01g107930.3.1	77.084
Solyc01g107940.3.1	76.028
Solyc01g107950.2.1	33.951
Solyc01g107960.4.1	33.366
Solyc01g107970.1.1	34.423
Solyc01g107980.3.1	45.391
Solyc01g107990.3.1	45.014
Solyc01g108000.3.1	74.078
Solyc01g108010.3.1	56.409
Solyc01g108020.3.1	19.950
Solyc01g108030.4.1	63.216
Solyc01g150170.1.1	13.899
Solyc01g108040.1.1	11.873
Solyc01g108050.3.1	8.581
Solyc01g108060.2.1	6.082
Solyc01g108070.4.1	49.039
Solyc01g108080.4.1	45.028
Solyc01g108090.2.1	31.301
Solyc01g108100.3.1	28.948
Solyc01g108110.4.1	58.298
Solyc01g108120.3.1	33.702
Solyc01g108130.4.1	40.218
Solyc01g108140.4.1	31.270
Solyc01g108150.3.1	68.348
Solyc01g108160.3.1	222.915
Solyc01g108170.3.1	15.749
Solyc01g108180.4.1	71.796
Solyc01g108190.3.1	21.134
Solyc01g108200.3.1	22.188
Solyc01g108210.4.1	54.803
Solyc01g108220.3.1	3.274
Solyc01g108230.3.1	33.753
Solyc01g108235.1.1	28.420
Solyc01g108240.3.1	35.276
Solyc01g108250.3.1	71.160
Solyc01g108260.4.1	16.848
Solyc01g108270.4.1	59.496
Solyc01g108280.3.1	41.109
Solyc01g108290.3.1	38.313
Solyc01g108300.3.1	45.059
Solyc01g108310.4.1	44.713
Solyc01g108320.3.1	36.783
Solyc01g108330.2.1	15.759
Solyc01g108340.3.1	40.347
Solyc01g108350.4.1	21.695
Solyc01g108360.4.1	22.793
Solyc01g108380.2.1	8.071
Solyc01g108390.3.1	7.711
Solyc01g108400.3.1	65.836
Solyc01g108410.3.1	74.151
Solyc01g108412.1.1	19.924
Solyc01g108414.1.1	8.912
Solyc01g108416.1.1	25.073
Solyc01g108418.1.1	17.142
Solyc01g108420.2.1	13.317
Solyc01g108430.3.1	29.253
Solyc01g108440.2.1	41.001
Solyc01g108450.3.1	58.309
Solyc01g108460.1.1	107.970
Solyc01g108470.3.1	54.310
Solyc01g108480.1.1	51.907
Solyc01g108490.3.1	58.022
Solyc01g108500.4.1	45.300
Solyc01g108510.3.1	39.464
Solyc01g108513.1.1	33.786
Solyc01g108517.1.1	11.319
Solyc01g108520.2.1	35.611
Solyc01g108530.3.1	34.899
Solyc01g108540.3.1	34.539
Solyc01g108550.1.1	5.747
Solyc01g108560.4.1	33.607
Solyc01g108570.3.1	34.702
Solyc01g108580.3.1	34.900
Solyc01g108590.1.1	4.364
Solyc01g108600.3.1	120.591
Solyc01g108610.3.1	24.534
Solyc01g108620.3.1	44.869
Solyc01g108630.3.1	65.892
Solyc01g108640.1.1	42.082
Solyc01g108650.3.1	27.551
Solyc01g108660.4.1	44.258
Solyc01g108670.4.1	333.591
Solyc01g108680.4.1	40.603
Solyc01g108710.3.1	6.023
Solyc01g108720.2.1	3.542
Solyc01g108730.2.1	11.975
Solyc01g108740.3.1	32.133
Solyc01g108750.2.1	32.808
Solyc01g108760.1.1	6.776
Solyc01g108770.1.1	5.246
Solyc01g108775.1.1	14.349
Solyc01g108780.4.1	29.029
Solyc01g108790.3.1	20.476
Solyc01g108800.4.1	42.366
Solyc01g108810.3.1	29.665
Solyc01g108820.1.1	28.316
Solyc01g108830.3.1	9.520
Solyc01g108835.1.1	15.806
Solyc01g108840.3.1	101.853
Solyc01g108850.2.1	50.000
Solyc01g108860.3.1	40.488
Solyc01g108880.4.1	40.671
Solyc01g108890.3.1	55.461
Solyc01g108900.4.1	75.766
Solyc01g108910.4.1	23.336
Solyc01g108920.4.1	116.453
Solyc01g108930.3.1	32.629
Solyc01g108940.2.1	43.363
Solyc01g108950.3.1	40.702
Solyc01g108960.1.1	11.105
Solyc01g108970.4.1	14.299
Solyc01g108990.3.1	15.078
Solyc01g109000.1.1	15.850
Solyc01g109010.3.1	7.643
Solyc01g109020.3.1	21.154
Solyc01g109030.4.1	24.502
Solyc01g109040.4.1	12.596
Solyc01g109050.2.1	48.784
Solyc01g109060.4.1	69.461
Solyc01g109070.2.1	9.270
Solyc01g109080.3.1	415.720
Solyc01g109090.2.1	8.404
Solyc01g109100.2.1	8.594
Solyc01g109110.3.1	102.264
Solyc01g109120.3.1	51.352
Solyc01g109125.1.1	25.950
Solyc01g109130.3.1	30.618
Solyc01g109135.1.1	22.445
Solyc01g109140.3.1	54.189
Solyc01g109150.4.1	55.836
Solyc01g109160.4.1	55.372
Solyc01g109170.3.1	22.226
Solyc01g109180.4.1	74.052
Solyc01g109190.1.1	7.672
Solyc01g109200.4.1	39.491
Solyc01g109210.2.1	6.522
Solyc01g109220.4.1	6.341
Solyc01g109230.3.1	28.468
Solyc01g109240.3.1	13.884
Solyc01g109250.2.1	19.366
Solyc01g109260.3.1	30.728
Solyc01g109270.3.1	62.759
Solyc01g109275.1.1	11.184
Solyc01g109280.3.1	67.731
Solyc01g109290.3.1	29.990
Solyc01g109300.3.1	51.894
Solyc01g109310.3.1	52.189
Solyc01g109320.4.1	55.275
Solyc01g109330.3.1	49.602
Solyc01g109340.4.1	26.091
Solyc01g109350.3.1	83.124
Solyc01g109360.3.1	44.777
Solyc01g109370.3.1	42.471
Solyc01g109380.3.1	41.877
Solyc01g109390.3.1	10.965
Solyc01g109400.3.1	26.121
Solyc01g109410.4.1	48.145
Solyc01g109420.3.1	27.517
Solyc01g109430.3.1	28.067
Solyc01g109440.2.1	18.994
Solyc01g109450.3.1	44.235
Solyc01g109460.3.1	59.047
Solyc01g109470.3.1	30.034
Solyc01g109490.4.1	8.432
Solyc01g109500.4.1	43.048
Solyc01g150171.1.1	15.742
Solyc01g109510.3.1	103.186
Solyc01g109520.3.1	23.014
Solyc01g109530.3.1	75.582
Solyc01g109540.4.1	98.281
Solyc01g109550.2.1	34.528
Solyc01g109560.3.1	41.041
Solyc01g109570.4.1	50.304
Solyc01g109580.4.1	55.152
Solyc01g109590.3.1	53.820
Solyc01g109600.4.1	17.535
Solyc01g109610.4.1	35.554
Solyc01g109615.1.1	7.964
Solyc01g109620.3.1	26.289
Solyc01g109630.4.1	82.078
Solyc01g109640.3.1	18.802
Solyc01g109650.3.1	95.847
Solyc01g109660.2.1	17.343
Solyc01g109670.3.1	7.363
Solyc01g109680.3.1	10.449
Solyc01g109690.1.1	9.476
Solyc01g109700.3.1	48.626
Solyc01g109710.3.1	19.461
Solyc01g109720.3.1	33.256
Solyc01g109730.1.1	35.721
Solyc01g109740.3.1	37.417
Solyc01g109750.2.1	31.935
Solyc01g109760.3.1	27.304
Solyc01g109770.3.1	22.359
Solyc01g109780.3.1	72.914
Solyc01g109790.3.1	58.151
Solyc01g109800.2.1	37.020
Solyc01g109810.2.1	27.180
Solyc01g109820.1.1	33.014
Solyc01g109830.3.1	59.133
Solyc01g109850.3.1	52.841
Solyc01g109860.3.1	65.483
Solyc01g109870.3.1	71.281
Solyc01g109880.3.1	18.657
Solyc01g109890.3.1	38.705
Solyc01g109895.1.1	13.366
Solyc01g109910.4.1	50.138
Solyc01g109930.4.1	38.219
Solyc01g109940.3.1	48.834
Solyc01g109950.4.1	98.687
Solyc01g109960.3.1	72.124
Solyc01g109970.3.1	104.488
Solyc01g109980.4.1	71.882
Solyc01g109990.4.1	52.252
Solyc01g110000.3.1	81.367
Solyc01g110010.3.1	98.119
Solyc01g110020.4.1	25.005
Solyc01g110030.3.1	41.904
Solyc01g110050.1.1	49.702
Solyc01g110060.3.1	53.707
Solyc01g110070.3.1	76.436
Solyc01g110080.2.1	27.392
Solyc01g110090.1.1	25.250
Solyc01g110100.4.1	29.944
Solyc01g110110.3.1	40.794
Solyc01g110120.3.1	92.748
Solyc01g110130.3.1	91.542
Solyc01g110140.4.1	7.097
Solyc01g110150.2.1	25.601
Solyc01g110160.4.1	38.146
Solyc01g110170.1.1	8.582
Solyc01g110180.4.1	23.361
Solyc01g110190.4.1	119.830
Solyc01g110200.2.1	31.944
Solyc01g110210.3.1	29.636
Solyc01g110220.1.1	28.368
Solyc01g110230.1.1	28.588
Solyc01g110240.1.1	23.063
Solyc01g110250.1.1	9.779
Solyc01g110260.3.1	21.918
Solyc01g110270.3.1	29.081
Solyc01g110280.3.1	60.749
Solyc01g110290.3.1	47.001
Solyc01g110300.4.1	41.039
Solyc01g110310.3.1	35.912
Solyc01g110320.4.1	29.073
Solyc01g110330.3.1	38.041
Solyc01g110340.4.1	57.178
Solyc01g110350.2.1	26.231
Solyc01g110360.3.1	42.773
Solyc01g110370.4.1	26.876
Solyc01g110380.3.1	102.939
Solyc01g110390.2.1	13.896
Solyc01g110400.2.1	10.204
Solyc01g110410.3.1	35.372
Solyc01g110440.5.1.1	80.300
Solyc01g110430.3.1	8.143
Solyc01g110450.3.1	34.691
Solyc01g110460.4.1	46.785
Solyc01g110470.3.1	35.546
Solyc01g110480.4.1	63.703
Solyc01g110490.4.1	78.664
Solyc01g110500.3.1	30.780
Solyc01g110510.3.1	32.413
Solyc01g110520.3.1	62.638
Solyc01g110530.3.1	12.885
Solyc01g110540.3.1	5.663
Solyc01g110550.3.1	25.139
Solyc01g110555.1.1	17.318
Solyc01g110570.3.1	12.099
Solyc01g110580.2.1	11.066
Solyc01g110590.4.1	13.757
Solyc01g110600.2.1	5.549
Solyc01g110610.4.1	12.549
Solyc01g110620.1.1	11.997
Solyc01g110630.4.1	12.194
Solyc01g110640.2.1	20.452
Solyc01g150172.1.1	58.700
Solyc01g110647.1.1	9.811
Solyc01g110660.4.1	9.506
Solyc01g110670.3.1	9.432
Solyc01g110680.4.1	9.492
Solyc01g150173.1.1	4.565
Solyc01g150174.1.1	27.361
Solyc01g110686.1.1	11.601
Solyc01g150175.1.1	16.714
Solyc01g110710.3.1	9.478
Solyc01g110720.2.1	9.459
Solyc01g110730.4.1	9.695
Solyc01g110770.2.1	17.527
Solyc01g110780.1.1	9.709
Solyc01g110790.3.1	9.601
Solyc01g110800.3.1	9.679
Solyc01g110810.3.1	11.653
Solyc01g110820.4.1	52.466
Solyc01g110825.1.1	11.335
Solyc01g110840.3.1	6.542
Solyc01g110860.1.1	11.540
Solyc01g110870.3.1	11.399
Solyc01g110880.1.1	11.202
Solyc01g110890.1.1	11.546
Solyc01g110900.1.1	11.230
Solyc01g110903.1.1	9.635
Solyc01g110907.1.1	9.675
Solyc01g110920.4.1	10.465
Solyc01g110930.1.1	9.443
Solyc01g110940.3.1	9.727
Solyc01g110950.3.1	42.300
Solyc01g110960.4.1	78.395
Solyc01g110970.3.1	11.075
Solyc01g110980.4.1	6.840
Solyc01g110990.2.1	133.185
Solyc01g111000.4.1	8.906
Solyc01g111010.4.1	57.194
Solyc01g111020.3.1	128.418
Solyc01g111030.2.1	52.034
Solyc01g111040.4.1	40.801
Solyc01g111050.4.1	53.658
Solyc01g111060.4.1	32.750
Solyc01g111070.3.1	42.407
Solyc01g150176.1.1	13.223
Solyc01g111090.3.1	30.833
Solyc01g111100.5.1	71.518
Solyc01g111110.3.1	9.853
Solyc01g111120.4.1	34.665
Solyc01g111130.4.1	37.201
Solyc01g111140.3.1	39.641
Solyc01g111150.2.1	27.950
Solyc01g111160.3.1	5.737
Solyc01g111170.3.1	17.910
Solyc01g111190.4.1	10.475
Solyc01g111200.3.1	45.509
Solyc01g111210.3.1	91.309
Solyc01g111220.3.1	54.723
Solyc01g111230.3.1	19.662
Solyc01g111240.4.1	147.072
Solyc01g111250.3.1	36.767
Solyc01g111260.2.1	36.624
Solyc01g111270.3.1	71.896
Solyc01g111280.3.1	17.313
Solyc01g111290.1.1	7.389
Solyc01g111300.4.1	18.368
Solyc01g111310.3.1	55.727
Solyc01g111320.3.1	29.680
Solyc01g111330.4.1	36.363
Solyc01g111340.4.1	62.406
Solyc01g111350.3.1	59.885
Solyc01g111360.3.1	24.933
Solyc01g111370.3.1	61.608
Solyc01g111380.3.1	16.446
Solyc01g111400.4.1	84.791
Solyc01g111410.3.1	48.968
Solyc01g111420.3.1	46.260
Solyc01g111430.2.1	78.681
Solyc01g111450.3.1	27.098
Solyc01g150177.1.1	10.021
Solyc01g111460.3.1	14.221
Solyc01g111470.4.1	84.304
Solyc01g111480.1.1	12.688
Solyc01g111500.3.1	28.613
Solyc01g111510.3.1	31.615
Solyc01g111520.3.1	61.373
Solyc01g111530.3.1	199.908
Solyc01g111540.4.1	70.148
Solyc01g111550.3.1	45.974
Solyc01g111560.3.1	21.717
Solyc01g111570.3.1	77.163
Solyc01g111580.3.1	29.475
